attexp.txt,Attribute Expression File:
cond_index=N,2,Key to Row ID in Symbol Assignment File,-,:
seq=N,1,Sequence Number of Expression Component,-,:
att=T,4,Attribute Code,-,:
oper=N,1,Relational Operator,code.txt,:
value=T,10,Attribute Value,-,:
connector=N,1,Expression Component Logical Connector,code.txt,:
;
692|1|atn|1|3|2
692|2|hgt|4|0|3
692|3|hgt|3|304|0
693|1|hgt|2|-32767|0
694|1|zv2|2|-32767|0
696|1|nam|2|"UNK"|0
700|1|nam|2|"UNK"|0
702|1|nam|2|"UNK"|0
704|1|nam|2|"UNK"|0
706|1|nam|2|"UNK"|0
709|1|nam|2|"UNK"|0
711|1|nam|2|"UNK"|0
713|1|nam|2|"UNK"|0
723|1|nam|2|"UNK"|0
725|1|nam|2|"UNK"|0
727|1|nam|2|"UNK"|0
734|1|nam|2|"UNK"|0
735|1|loc|1|22|2
735|2|vrr|1|4|2
735|3|hdp|1|0|0
736|1|loc|1|22|2
736|2|vrr|1|4|2
736|3|hdp|4|0|3
736|4|hdp|5|20|0
737|1|loc|1|22|2
737|2|vrr|1|4|2
737|3|hdp|4|20|0
738|1|loc|1|22|2
738|2|vrr|1|8|0
739|1|loc|1|22|2
739|2|vrr|1|1|0
740|1|loc|1|8|0
750|1|nam|2|"UNK"|0
752|1|nam|2|"UNK"|0
753|1|loc|1|22|2
753|2|vrr|1|4|2
753|3|hdp|1|0|0
754|1|loc|1|22|2
754|2|vrr|1|4|2
754|3|hdp|4|0|3
754|4|hdp|5|20|0
755|1|loc|1|22|2
755|2|vrr|1|4|2
755|3|hdp|4|20|0
756|1|loc|1|22|2
756|2|vrr|1|8|0
757|1|loc|1|22|2
757|2|vrr|1|1|0
758|1|loc|1|8|0
760|1|nam|2|"UNK"|0
780|1|col|2|"UNK"|0
781|1|hgt|1|-32767|4
781|2|hgt|6|304|0
782|1|hgt|4|0|3
782|2|hgt|3|304|0
783|1|atn|1|3|2
783|2|hgt|1|-32767|4
783|3|atn|1|3|2
783|4|hgt|6|304|0
784|1|atn|1|3|2
784|2|hgt|4|0|3
784|3|hgt|3|304|0
785|1|hgt|2|-32767|0
786|1|zv2|2|-32767|0
796|1|nam|2|"UNK"|0
808|1|nam|2|"UNK"|0
809|1|hgt|1|-32767|4
809|2|hgt|6|304|0
810|1|hgt|4|0|3
810|2|hgt|3|304|0
811|1|hgt|2|-32767|0
812|1|zv2|2|-32767|0
815|1|nam|2|"UNK"|0
822|1|nam|2|"UNK"|0
824|1|hgt|1|-32767|4
824|2|hgt|6|304|0
825|1|hgt|4|0|3
825|2|hgt|3|304|0
826|1|atn|1|3|2
826|2|hgt|1|-32767|4
826|3|atn|1|3|2
826|4|hgt|6|304|0
827|1|atn|1|3|2
827|2|hgt|4|0|3
827|3|hgt|3|304|0
828|1|hgt|2|-32767|0
829|1|zv2|2|-32767|0
834|1|nam|2|"UNK"|0
839|1|nam|2|"UNK"|0
841|1|hgt|1|-32767|4
841|2|hgt|6|304|0
842|1|hgt|4|0|3
842|2|hgt|3|304|0
843|1|atn|1|3|2
843|2|hgt|1|-32767|4
843|3|atn|1|3|2
843|4|hgt|6|304|0
844|1|atn|1|3|2
844|2|hgt|4|0|3
844|3|hgt|3|304|0
845|1|hgt|2|-32767|0
846|1|zv2|2|-32767|0
851|1|nam|2|"UNK"|0
856|1|nam|2|"UNK"|0
861|1|nam|2|"UNK"|0
865|1|nam|2|"UNK"|0
871|1|nam|2|"UNK"|0
873|1|col|2|"UNK"|0
874|1|hgt|1|-32767|4
874|2|hgt|6|304|0
875|1|hgt|4|0|3
875|2|hgt|3|304|0
876|1|atn|1|3|2
876|2|hgt|1|-32767|4
876|3|atn|1|3|2
876|4|hgt|6|304|0
877|1|atn|1|3|2
877|2|hgt|4|0|3
877|3|hgt|3|304|0
878|1|hgt|2|-32767|0
879|1|zv2|2|-32767|0
886|1|nam|2|"UNK"|0
894|1|nam|2|"UNK"|0
896|1|hgt|1|-32767|4
896|2|hgt|6|304|0
897|1|hgt|4|0|3
897|2|hgt|3|304|0
898|1|atn|1|3|2
898|2|hgt|1|-32767|4
898|3|atn|1|3|2
898|4|hgt|6|304|0
899|1|atn|1|3|2
899|2|hgt|4|0|3
899|3|hgt|3|304|0
900|1|hgt|2|-32767|0
901|1|zv2|2|-32767|0
905|1|nam|2|"UNK"|0
906|1|exs|2|28|2
906|2|fco|2|0|3
906|3|fco|2|3|0
907|1|exs|2|28|2
907|2|fco|1|0|1
907|3|fco|1|3|0
908|1|exs|1|28|2
908|2|fco|2|0|3
908|3|fco|2|3|0
909|1|exs|1|28|2
909|2|fco|1|0|1
909|3|fco|1|3|0
910|1|exs|1|0|1
910|2|exs|1|28|2
910|3|fco|2|0|3
910|4|fco|2|3|2
910|5|rgc|2|2|0
911|1|exs|1|0|1
911|2|exs|1|28|2
911|3|fco|2|0|3
911|4|fco|2|3|2
911|5|rgc|1|2|0
912|1|exs|1|0|1
912|2|exs|1|28|2
912|3|fco|1|0|1
912|4|fco|1|3|2
912|5|rgc|2|2|0
913|1|exs|1|0|1
913|2|exs|1|28|2
913|3|fco|1|0|1
913|4|fco|1|3|2
913|5|rgc|1|2|0
914|1|exs|1|5|1
914|2|exs|1|6|1
914|3|exs|1|7|2
914|4|fco|2|0|3
914|5|fco|2|3|2
914|6|rgc|2|2|0
915|1|exs|1|5|1
915|2|exs|1|6|1
915|3|exs|1|7|2
915|4|fco|2|0|3
915|5|fco|2|3|2
915|6|rgc|1|2|0
916|1|exs|1|5|1
916|2|exs|1|6|1
916|3|exs|1|7|2
916|4|fco|1|0|1
916|5|fco|1|3|2
916|6|rgc|2|2|0
917|1|exs|1|5|1
917|2|exs|1|6|1
917|3|exs|1|7|2
917|4|fco|1|0|1
917|5|fco|1|3|2
917|6|rgc|1|2|0
918|1|exs|1|8|0
919|1|nam|2|"UNK"|0
920|1|exs|1|0|1
920|2|exs|1|28|2
920|3|fco|2|0|3
920|4|fco|2|3|2
920|5|rgc|2|2|0
921|1|exs|1|0|1
921|2|exs|1|28|2
921|3|fco|2|0|3
921|4|fco|2|3|2
921|5|rgc|1|2|0
922|1|exs|1|0|1
922|2|exs|1|28|2
922|3|fco|1|0|1
922|4|fco|1|3|2
922|5|rgc|2|2|0
923|1|exs|1|0|1
923|2|exs|1|28|2
923|3|fco|1|0|1
923|4|fco|1|3|2
923|5|rgc|1|2|0
924|1|exs|1|5|1
924|2|exs|1|6|1
924|3|exs|1|7|2
924|4|fco|2|0|3
924|5|fco|2|3|2
924|6|rgc|2|2|0
925|1|exs|1|5|1
925|2|exs|1|6|1
925|3|exs|1|7|2
925|4|fco|2|0|3
925|5|fco|2|3|2
925|6|rgc|1|2|0
926|1|exs|1|5|1
926|2|exs|1|6|1
926|3|exs|1|7|2
926|4|fco|1|0|1
926|5|fco|1|3|2
926|6|rgc|2|2|0
927|1|exs|1|5|1
927|2|exs|1|6|1
927|3|exs|1|7|2
927|4|fco|1|0|1
927|5|fco|1|3|2
927|6|rgc|1|2|0
928|1|exs|1|8|0
929|1|nam|2|"UNK"|0
930|1|exs|1|0|1
930|2|exs|1|28|2
930|3|ltn|3|2|2
930|4|rgc|2|2|0
931|1|exs|1|0|1
931|2|exs|1|28|2
931|3|ltn|3|2|2
931|4|rgc|1|2|0
932|1|exs|1|0|1
932|2|exs|1|28|2
932|3|ltn|4|1|2
932|4|rgc|2|2|0
933|1|exs|1|0|1
933|2|exs|1|28|2
933|3|ltn|4|1|2
933|4|rgc|1|2|0
934|1|exs|1|5|1
934|2|exs|1|6|1
934|3|exs|1|7|2
934|4|ltn|3|2|2
934|5|rgc|2|2|0
935|1|exs|1|5|1
935|2|exs|1|6|1
935|3|exs|1|7|2
935|4|ltn|3|2|2
935|5|rgc|1|2|0
936|1|exs|1|5|1
936|2|exs|1|6|1
936|3|exs|1|7|2
936|4|ltn|4|1|2
936|5|rgc|2|2|0
937|1|exs|1|5|1
937|2|exs|1|6|1
937|3|exs|1|7|2
937|4|ltn|4|1|2
937|5|rgc|1|2|0
938|1|exs|1|8|0
939|1|nam|2|"UNK"|0
941|1|exs|1|0|1
941|2|exs|1|1|2
941|3|fco|2|2|2
941|4|rrc|2|4|0
942|1|exs|1|0|1
942|2|exs|1|1|2
942|3|fco|2|2|2
942|4|rrc|1|4|0
943|1|exs|1|0|1
943|2|exs|1|1|2
943|3|fco|1|2|2
943|4|rrc|2|4|0
944|1|exs|1|0|1
944|2|exs|1|1|2
944|3|fco|1|2|2
944|4|rrc|1|4|0
945|1|exs|1|5|2
945|2|fco|2|2|2
945|3|rrc|2|4|0
946|1|exs|1|5|2
946|2|fco|2|2|2
946|3|rrc|1|4|0
947|1|exs|1|5|2
947|2|fco|1|2|2
947|3|rrc|2|4|0
948|1|exs|1|5|2
948|2|fco|1|2|2
948|3|rrc|1|4|0
949|1|exs|1|8|0
950|1|exs|1|0|1
950|2|exs|1|28|2
950|3|ltn|3|2|2
950|4|rgc|2|2|0
951|1|exs|1|0|1
951|2|exs|1|28|2
951|3|ltn|3|2|2
951|4|rgc|1|2|0
952|1|exs|1|0|1
952|2|exs|1|28|2
952|3|ltn|4|1|2
952|4|rgc|2|2|0
953|1|exs|1|0|1
953|2|exs|1|28|2
953|3|ltn|4|1|2
953|4|rgc|1|2|0
954|1|exs|1|5|1
954|2|exs|1|6|1
954|3|exs|1|7|2
954|4|ltn|3|2|2
954|5|rgc|2|2|0
955|1|exs|1|5|1
955|2|exs|1|6|1
955|3|exs|1|7|2
955|4|ltn|3|2|2
955|5|rgc|1|2|0
956|1|exs|1|5|1
956|2|exs|1|6|1
956|3|exs|1|7|2
956|4|ltn|4|1|2
956|5|rgc|2|2|0
957|1|exs|1|5|1
957|2|exs|1|6|1
957|3|exs|1|7|2
957|4|ltn|4|1|2
957|5|rgc|1|2|0
958|1|exs|1|8|0
959|1|exs|1|0|1
959|2|exs|1|28|2
959|3|ltn|3|2|2
959|4|rgc|2|2|0
960|1|exs|1|0|1
960|2|exs|1|28|2
960|3|ltn|3|2|2
960|4|rgc|1|2|0
961|1|exs|1|0|1
961|2|exs|1|28|2
961|3|ltn|4|1|2
961|4|rgc|2|2|0
962|1|exs|1|0|1
962|2|exs|1|28|2
962|3|ltn|4|1|2
962|4|rgc|1|2|0
963|1|exs|1|5|1
963|2|exs|1|6|1
963|3|exs|1|7|2
963|4|ltn|3|2|2
963|5|rgc|2|2|0
964|1|exs|1|5|1
964|2|exs|1|6|1
964|3|exs|1|7|2
964|4|ltn|3|2|2
964|5|rgc|1|2|0
965|1|exs|1|5|1
965|2|exs|1|6|1
965|3|exs|1|7|2
965|4|ltn|4|1|2
965|5|rgc|2|2|0
966|1|exs|1|5|1
966|2|exs|1|6|1
966|3|exs|1|7|2
966|4|ltn|4|1|2
966|5|rgc|1|2|0
967|1|exs|1|8|0
969|1|exs|2|0|3
969|2|exs|2|28|2
969|3|rgc|2|2|0
970|1|exs|2|0|3
970|2|exs|2|28|2
970|3|rgc|1|2|0
971|1|exs|1|0|1
971|2|exs|1|28|2
971|3|rgc|2|2|0
972|1|exs|1|0|1
972|2|exs|1|28|2
972|3|rgc|1|2|0
973|1|exs|2|0|3
973|2|exs|2|28|2
973|3|rgc|2|2|0
974|1|exs|2|0|3
974|2|exs|2|28|2
974|3|rgc|1|2|0
975|1|exs|1|0|1
975|2|exs|1|28|2
975|3|rgc|2|2|0
976|1|exs|1|0|1
976|2|exs|1|28|2
976|3|rgc|1|2|0
977|1|exs|2|0|3
977|2|exs|2|28|2
977|3|rgc|2|2|0
978|1|exs|2|0|3
978|2|exs|2|28|2
978|3|rgc|1|2|0
979|1|exs|1|0|1
979|2|exs|1|28|2
979|3|rgc|2|2|0
980|1|exs|1|0|1
980|2|exs|1|28|2
980|3|rgc|1|2|0
981|1|exs|1|0|1
981|2|exs|1|1|2
981|3|rrc|2|4|0
982|1|exs|1|0|1
982|2|exs|1|1|2
982|3|rrc|1|4|0
983|1|exs|1|5|2
983|2|rrc|2|4|0
984|1|exs|1|5|2
984|2|rrc|1|4|0
985|1|exs|2|0|3
985|2|exs|2|28|2
985|3|rgc|2|2|0
986|1|exs|2|0|3
986|2|exs|2|28|2
986|3|rgc|1|2|0
987|1|exs|1|0|1
987|2|exs|1|28|2
987|3|rgc|2|2|0
988|1|exs|1|0|1
988|2|exs|1|28|2
988|3|rgc|1|2|0
989|1|exs|2|0|3
989|2|exs|2|28|2
989|3|rgc|2|2|0
990|1|exs|2|0|3
990|2|exs|2|28|2
990|3|rgc|1|2|0
991|1|exs|1|0|1
991|2|exs|1|28|2
991|3|rgc|2|2|0
992|1|exs|1|0|1
992|2|exs|1|28|2
992|3|rgc|1|2|0
998|1|nam|2|"UNK"|0
1007|1|nam|2|"UNK"|0
1017|1|nam|2|"UNK"|0
1022|1|nam|2|"UNK"|0
1023|1|med|2|1|0
1024|1|med|1|1|0
1025|1|ltn|1|0|1
1025|2|ltn|1|1|2
1025|3|med|2|1|2
1025|4|rst|1|0|1
1025|5|rst|1|1|2
1025|6|wtc|2|2|0
1026|1|ltn|1|2|1
1026|2|ltn|1|3|2
1026|3|med|2|1|2
1026|4|rst|1|0|1
1026|5|rst|1|1|2
1026|6|wtc|2|2|0
1027|1|ltn|6|4|2
1027|2|med|2|1|2
1027|3|rst|1|0|1
1027|4|rst|1|1|2
1027|5|wtc|2|2|0
1028|2|med|2|1|2
1028|3|rst|1|2|1
1028|4|rst|1|3|2
1028|5|wtc|2|2|0
1029|1|med|2|1|2
1029|4|wtc|1|2|0
1030|1|med|1|1|0
1031|1|nam|2|"UNK"|0
1032|1|ltn|1|0|1
1032|2|ltn|1|1|2
1032|3|med|2|1|2
1032|4|rst|1|0|1
1032|5|rst|1|1|2
1032|6|wtc|2|2|0
1033|1|ltn|1|2|1
1033|2|ltn|1|3|2
1033|3|med|2|1|2
1033|4|rst|1|0|1
1033|5|rst|1|1|2
1033|6|wtc|2|2|0
1034|1|ltn|6|4|2
1034|2|med|2|1|2
1034|3|rst|1|0|1
1034|4|rst|1|1|2
1034|5|wtc|2|2|0
1035|2|med|2|1|2
1035|3|rst|1|2|1
1035|4|rst|1|3|2
1035|5|wtc|2|2|0
1036|1|med|2|1|2
1036|4|wtc|1|2|0
1037|1|med|1|1|0
1038|1|nam|2|"UNK"|0
1039|1|ltn|1|0|1
1039|2|ltn|1|1|2
1039|3|med|2|1|2
1039|4|rst|1|0|1
1039|5|rst|1|1|2
1039|6|wtc|2|2|0
1040|1|ltn|1|2|1
1040|2|ltn|1|3|2
1040|3|med|2|1|2
1040|4|rst|1|0|1
1040|5|rst|1|1|2
1040|6|wtc|2|2|0
1041|1|ltn|6|4|2
1041|2|med|2|1|2
1041|3|rst|1|0|1
1041|4|rst|1|1|2
1041|5|wtc|2|2|0
1042|2|med|2|1|2
1042|3|rst|1|2|1
1042|4|rst|1|3|2
1042|5|wtc|2|2|0
1043|1|med|2|1|2
1043|4|wtc|1|2|0
1044|1|med|1|1|0
1045|1|nam|2|"UNK"|0
1047|1|fco|1|0|1
1047|2|fco|1|7|2
1047|3|rst|1|0|1
1047|4|rst|1|1|2
1047|5|wtc|2|2|0
1048|1|fco|1|0|1
1048|2|fco|1|7|2
1048|3|rst|1|2|2
1048|4|wtc|2|2|0
1049|1|fco|1|0|1
1049|2|fco|1|7|2
1049|4|wtc|1|2|0
1050|1|fco|1|5|1
1050|2|fco|1|6|0
1052|1|med|2|1|2
1052|2|rst|1|0|1
1052|3|rst|1|1|2
1052|4|wtc|2|2|0
1053|1|med|2|1|2
1053|2|rst|1|2|2
1053|3|wtc|2|2|0
1054|1|med|2|1|2
1054|3|wtc|1|2|0
1055|1|med|1|1|0
1056|1|med|2|1|2
1056|2|rst|1|0|1
1056|3|rst|1|1|2
1056|4|wtc|2|2|0
1057|1|med|2|1|2
1057|2|rst|1|2|2
1057|3|wtc|2|2|0
1058|1|med|2|1|2
1058|3|wtc|1|2|0
1059|1|med|1|1|0
1061|1|med|2|1|2
1061|2|wtc|2|2|0
1062|1|med|2|1|2
1062|2|wtc|1|2|0
1063|1|med|1|1|0
1064|1|nam|2|"UNK"|0
1066|1|nam|2|"UNK"|0
1082|1|hgt|1|-32767|4
1082|2|hgt|6|304|0
1083|1|hgt|4|0|3
1083|2|hgt|3|304|0
1084|1|atn|1|3|2
1084|2|hgt|1|-32767|4
1084|3|atn|1|3|2
1084|4|hgt|6|304|0
1085|1|atn|1|3|2
1085|2|hgt|4|0|3
1085|3|hgt|3|304|0
1086|1|hgt|2|-32767|0
1087|1|zv2|2|-32767|0
1093|1|nam|2|"UNK"|0
1095|1|hgt|1|-32767|4
1095|2|hgt|6|304|0
1096|1|hgt|4|0|3
1096|2|hgt|3|304|0
1097|1|atn|1|3|2
1097|2|hgt|1|-32767|4
1097|3|atn|1|3|2
1097|4|hgt|6|304|0
1098|1|atn|1|3|2
1098|2|hgt|4|0|3
1098|3|hgt|3|304|0
1099|1|hgt|2|-32767|0
1100|1|zv2|2|-32767|0
1107|1|nam|2|"UNK"|0
1108|1|bsc|2|12|2
1108|2|bot|2|4|3
1108|3|bot|2|10|3
1108|4|bot|2|11|0
1109|1|bsc|1|12|4
1109|2|bot|1|4|1
1109|3|bot|1|10|1
1109|4|bot|1|11|0
1110|1|nam|2|"UNK"|0
1119|1|nam|2|"UNK"|0
1120|1|bsc|2|12|2
1120|2|bot|2|4|3
1120|3|bot|2|10|3
1120|4|bot|2|11|0
1121|1|bsc|1|12|4
1121|2|bot|1|4|1
1121|3|bot|1|10|1
1121|4|bot|1|11|0
1122|1|nam|2|"UNK"|0
1132|1|hgt|1|-32767|4
1132|2|hgt|6|304|0
1133|1|hgt|4|0|3
1133|2|hgt|3|304|0
1134|1|atn|1|3|2
1134|2|hgt|1|-32767|4
1134|3|atn|1|3|2
1134|4|hgt|6|304|0
1135|1|atn|1|3|2
1135|2|hgt|4|0|3
1135|3|hgt|3|304|0
1136|1|hgt|2|-32767|0
1137|1|zv2|2|-32767|0
1139|1|hgt|1|-32767|4
1139|2|hgt|6|304|0
1140|1|hgt|4|0|3
1140|2|hgt|3|304|0
1141|1|atn|1|3|2
1141|2|hgt|1|-32767|4
1141|3|atn|1|3|2
1141|4|hgt|6|304|0
1142|1|atn|1|3|2
1142|2|hgt|4|0|3
1142|3|hgt|3|304|0
1143|1|hgt|2|-32767|0
1144|1|zv2|2|-32767|0
1145|1|wd1|3|40|0
1146|1|wd1|1|40|0
1151|1|nam|2|"UNK"|0
1153|1|hgt|1|-32767|4
1153|2|hgt|6|304|0
1154|1|hgt|4|0|3
1154|2|hgt|3|304|0
1155|1|atn|1|3|2
1155|2|hgt|1|-32767|4
1155|3|atn|1|3|2
1155|4|hgt|6|304|0
1156|1|atn|1|3|2
1156|2|hgt|4|0|3
1156|3|hgt|3|304|0
1157|1|hgt|2|-32767|0
1158|1|zv2|2|-32767|0
1169|1|nam|2|"UNK"|0
1171|1|nam|2|"UNK"|0
1173|1|nam|2|"UNK"|0
1179|1|nam|2|"UNK"|0
1181|1|nam|2|"UNK"|0
1183|1|nam|2|"UNK"|0
1184|1|fer|1|1|0
1185|1|fer|1|2|0
1194|1|nam|2|"UNK"|0
1198|1|nam|2|"UNK"|0
1200|1|hgt|1|-32767|4
1200|2|hgt|6|304|0
1201|1|hgt|4|0|3
1201|2|hgt|3|304|0
1202|1|atn|1|3|2
1202|2|hgt|1|-32767|4
1202|3|atn|1|3|2
1202|4|hgt|6|304|0
1203|1|atn|1|3|2
1203|2|hgt|4|0|3
1203|3|hgt|3|304|0
1204|1|hgt|2|-32767|0
1205|1|zv2|2|-32767|0
1211|1|loc|1|4|0
1212|1|loc|1|8|0
1213|1|loc|1|0|1
1213|2|loc|1|8|2
1213|3|pro|2|116|0
1214|1|loc|1|0|1
1214|2|loc|1|8|2
1214|3|pro|1|116|0
1215|1|loc|1|4|2
1215|2|pro|2|116|0
1216|1|loc|1|4|2
1216|2|pro|1|116|0
1217|1|exs|2|5|3
1217|2|exs|2|6|2
1217|3|loc|1|0|1
1217|4|loc|1|8|1
1217|5|loc|1|25|2
1217|6|pro|1|116|0
1218|1|exs|2|5|3
1218|2|exs|2|6|2
1218|3|loc|1|4|2
1218|4|pro|1|116|0
1219|1|exs|1|5|1
1219|2|exs|1|6|2
1219|3|pro|1|116|0
1220|1|loc|1|0|1
1220|2|loc|1|8|1
1220|3|loc|1|25|2
1220|4|pro|2|116|0
1221|1|loc|1|4|2
1221|2|pro|2|116|0
1222|1|exs|2|5|3
1222|2|exs|2|6|2
1222|3|loc|1|0|1
1222|4|loc|1|8|1
1222|5|loc|1|25|2
1222|6|pro|1|116|0
1223|1|exs|2|5|3
1223|2|exs|2|6|2
1223|3|loc|1|4|2
1223|4|pro|1|116|0
1224|1|exs|1|5|1
1224|2|exs|1|6|2
1224|3|pro|1|116|0
1225|1|loc|1|0|1
1225|2|loc|1|8|1
1225|3|loc|1|25|2
1225|4|pro|2|116|0
1226|1|loc|1|4|2
1226|2|pro|2|116|0
1227|1|loc|2|25|2
1227|2|pro|2|95|3
1227|3|pro|2|116|2
1227|4|plt|2|2|3
1227|5|plt|2|3|0
1228|1|loc|2|25|2
1228|2|pro|1|116|0
1229|1|loc|2|25|2
1229|2|pro|1|95|4
1229|3|plt|1|2|1
1229|4|plt|1|3|0
1230|1|loc|1|25|0
1233|1|exs|2|5|3
1233|2|exs|2|6|2
1233|3|loc|1|0|1
1233|4|loc|1|8|1
1233|5|loc|1|25|2
1233|6|pro|1|116|0
1234|1|exs|2|5|3
1234|2|exs|2|6|2
1234|3|loc|1|4|2
1234|4|pro|1|116|0
1235|1|exs|1|5|1
1235|2|exs|1|6|2
1235|3|pro|1|116|0
1236|1|loc|1|0|1
1236|2|loc|1|8|1
1236|3|loc|1|25|2
1236|4|pro|2|116|0
1237|1|loc|1|4|2
1237|2|pro|2|116|0
1258|1|nam|2|"UNK"|0
1260|1|nam|2|"UNK"|0
1263|1|nam|2|"UNK"|0
1265|1|nam|2|"UNK"|0
1268|1|nam|2|"UNK"|0
1270|1|nam|2|"UNK"|0
1273|1|nam|2|"UNK"|0
1275|1|nam|2|"UNK"|0
1277|1|nam|2|"UNK"|0
1281|1|nam|2|"UNK"|0
1283|1|nam|2|"UNK"|0
1293|1|nam|2|"UNK"|0
1296|1|hgt|1|-32767|4
1296|2|hgt|6|304|0
1297|1|hgt|4|0|3
1297|2|hgt|3|304|0
1298|1|hgt|2|-32767|0
1299|1|zv2|2|-32767|0
1304|1|hgt|1|-32767|4
1304|2|hgt|6|304|0
1305|1|hgt|4|0|3
1305|2|hgt|3|304|0
1306|1|atn|1|3|2
1306|2|hgt|1|-32767|4
1306|3|atn|1|3|2
1306|4|hgt|6|304|0
1307|1|atn|1|3|2
1307|2|hgt|4|0|3
1307|3|hgt|3|304|0
1308|1|hgt|2|-32767|0
1309|1|zv2|2|-32767|0
1314|1|nam|2|"UNK"|0
1316|1|nam|2|"UNK"|0
1318|1|nam|2|"UNK"|0
1330|1|nam|2|"UNK"|0
1332|1|hgt|1|-32767|4
1332|2|hgt|6|304|0
1333|1|hgt|4|0|3
1333|2|hgt|3|304|0
1334|1|atn|1|3|2
1334|2|hgt|1|-32767|4
1334|3|atn|1|3|2
1334|4|hgt|6|304|0
1335|1|atn|1|3|2
1335|2|hgt|4|0|3
1335|3|hgt|3|304|0
1336|1|hgt|2|-32767|0
1337|1|zv2|2|-32767|0
1340|1|nam|2|"UNK"|0
1341|1|ssc|1|0|1
1341|2|ssc|1|999|0
1342|1|ssc|1|107|0
1343|1|ssc|1|108|0
1344|1|ssc|1|60|0
1345|1|ssc|1|87|0
1353|1|nam|2|"UNK"|0
1355|1|nam|2|"UNK"|0
1358|1|nam|2|"UNK"|0
1360|1|nam|2|"UNK"|0
1362|1|hgt|1|-32767|4
1362|2|hgt|6|304|0
1363|1|hgt|4|0|3
1363|2|hgt|3|304|0
1364|1|atn|1|3|2
1364|2|hgt|1|-32767|4
1364|3|atn|1|3|2
1364|4|hgt|6|304|0
1365|1|atn|1|3|2
1365|2|hgt|4|0|3
1365|3|hgt|3|304|0
1366|1|hgt|2|-32767|0
1367|1|zv2|2|-32767|0
1369|1|nam|2|"UNK"|0
1373|1|nam|2|"UNK"|0
1375|1|nam|2|"UNK"|0
1377|1|nam|2|"UNK"|0
1387|1|nam|2|"UNK"|0
1388|1|hgt|1|-32767|4
1388|2|hgt|6|304|0
1389|1|hgt|4|0|3
1389|2|hgt|3|304|0
1390|1|atn|1|3|2
1390|2|hgt|1|-32767|4
1390|3|atn|1|3|2
1390|4|hgt|6|304|0
1391|1|atn|1|3|2
1391|2|hgt|4|0|3
1391|3|hgt|3|304|0
1392|1|hgt|2|-32767|0
1393|1|zv2|2|-32767|0
1396|1|nam|2|"UNK"|0
1398|1|nam|2|"UNK"|0
1400|1|nam|2|"UNK"|0
1402|1|col|2|"UNK"|0
1403|1|hgt|1|-32767|4
1403|2|hgt|6|304|0
1404|1|hgt|4|0|3
1404|2|hgt|3|304|0
1405|1|atn|1|3|2
1405|2|hgt|1|-32767|4
1405|3|atn|1|3|2
1405|4|hgt|6|304|0
1406|1|atn|1|3|2
1406|2|hgt|4|0|3
1406|3|hgt|3|304|0
1407|1|hgt|2|-32767|0
1408|1|zv2|2|-32767|0
1410|1|nam|2|"UNK"|0
1415|1|slt|2|6|3
1415|2|slt|2|8|0
1416|1|slt|1|6|1
1416|2|slt|1|8|0
1417|1|slt|2|6|3
1417|2|slt|2|8|0
1418|1|slt|1|6|1
1418|2|slt|1|8|0
1419|1|slt|2|6|3
1419|2|slt|2|8|0
1420|1|slt|1|6|1
1420|2|slt|1|8|0
1421|1|acc|1|1|2
1421|2|slt|2|6|3
1421|3|slt|2|8|0
1422|1|acc|1|2|2
1422|2|slt|2|6|3
1422|3|slt|2|8|0
1423|1|slt|1|6|1
1423|2|slt|1|8|0
1426|1|acc|2|1|0
1427|1|acc|1|1|0
1428|1|slt|2|6|3
1428|2|slt|2|8|0
1429|1|slt|1|6|1
1429|2|slt|1|8|0
1441|1|isdm|1|1|0
1450|1|nam|2|"UNK"|0
1452|1|nam|2|"UNK"|0
1456|1|nam|2|"UNK"|0
1460|1|nam|2|"UNK"|0
1464|1|nam|2|"UNK"|0
1468|1|nam|2|"UNK"|0
1472|1|nam|2|"UNK"|0
1475|1|mac|2|12|0
1476|1|mac|1|12|0
1477|1|mac|1|12|2
1477|2|nam|2|"UNK"|0
1482|1|mac|2|12|0
1483|1|mac|1|12|0
1487|1|mac|2|12|0
1488|1|mac|1|12|0
1489|1|mac|1|12|2
1489|2|nam|2|"UNK"|0
1495|1|ber|2|"UNK"|0
1504|1|vrr|1|1|0
1505|1|vrr|1|4|1
1505|2|vrr|1|8|0
1511|1|vrr|1|1|0
1512|1|vrr|1|4|1
1512|2|vrr|1|8|0
1516|1|df1|2|0|2
1516|2|df2|1|0|0
1517|1|df1|1|0|0
1518|1|df2|2|0|2
1518|2|df3|1|0|0
1519|1|df3|2|0|0
1520|1|df3|2|0|0
1521|1|df3|2|0|0
1522|1|df4|2|0|0
1523|1|nam|2|"UNK"|0
1547|1|vrr|1|0|1
1547|2|vrr|1|1|0
1548|1|vrr|1|8|0
1551|1|vrr|1|1|0
1552|1|vrr|1|4|1
1552|2|vrr|1|8|0
1558|1|vrr|1|1|0
1559|1|vrr|1|4|1
1559|2|vrr|1|8|0
1570|1|cha|1|21|0
1571|1|nam|2|"UNK"|0
1578|1|nam|2|"UNK"|0
1600|1|vrr|1|1|0
1601|1|vrr|1|4|1
1601|2|vrr|1|8|0
1605|1|vrr|1|1|0
1606|1|vrr|1|4|1
1606|2|vrr|1|8|0
1619|1|vrr|1|1|0
1620|1|vrr|1|4|1
1620|2|vrr|1|8|0
1625|1|nst|1|10|1
